source_page,source_column,source_store_area_sqm,source_open_year,source_open_month,source_name,corrected_name,corrected_prefecture,corrected_municipality,corrected_open_year,corrected_open_month,address,notes
4,right,35725,2023,4,,ジョイホンパーク吉岡,群馬県,北群馬郡吉岡町,,,群馬県北群馬郡吉岡町大久保364-1,google_maps_name_search
1,right,35385,2004,9,,フレスポニッテン,北海道,帯広市,,,北海道帯広市稲田町南9線西9-1,google_maps_name_search
18,left,35000,2003,7,,ミ・ナーラ,奈良県,奈良市,,,奈良県奈良市二条大路南1丁目3-1,google_maps_name_search
20,left,34563,1997,6,,フジグラン今治,愛媛県,今治市,,,愛媛県今治市東門町5丁目13-1,google_maps_name_search
12,left,34502,2005,7,,イオンタウン大垣,岐阜県,大垣市,,,岐阜県大垣市三塚町丹瀬463-1,google_maps_name_search
13,right,34443,1976,10,,サンマルシェ,愛知県,春日井市,,,愛知県春日井市中央台2丁目5,google_maps_name_search
19,right,34343,2008,3,,イオンタウン防府,山口県,防府市,,,山口県防府市鐘紡町7-1,google_maps_name_search
15,right,34000,2013,5,,イオンモール大阪ドームシティ,大阪府,大阪市西区,,,大阪府大阪市西区千代崎3丁目13-1,google_maps_name_search
11,left,33675,1973,10,,金沢エムザ,石川県,金沢市,,,石川県金沢市武蔵町15-1,google_maps_name_search
4,left,33452,2003,4,,イオンモール佐野新都市,栃木県,佐野市,,,栃木県佐野市高萩町1324-1,google_maps_name_search
1,right,33403,2008,6,,インターヴィレッジ大曲,北海道,北広島市,,,北海道北広島市大曲幸町6丁目1,google_maps_name_search
13,right,33360,1988,10,,T-FACE,愛知県,豊田市,,,愛知県豊田市若宮町1丁目57-1,google_maps_name_search
18,left,33000,2008,11,,イオンモール加西北条,兵庫県,加西市,,,兵庫県加西市北条町北条308-1,google_maps_name_search
8,right,32900,2013,4,,イオンモール東久留米,東京都,東久留米市,,,東京都東久留米市南沢5丁目17-62,google_maps_name_search
15,right,32900,1969,11,,阪急三番街,大阪府,大阪市北区,,,大阪府大阪市北区芝田1丁目1-3,google_maps_name_search
18,left,32650,1998,4,,イオンモール猪名川,兵庫県,川辺郡猪名川町,,,兵庫県川辺郡猪名川町白金2丁目1,google_maps_name_search
2,right,32610,2014,3,,イオンタウン釜石,岩手県,釜石市,,,岩手県釜石市港町2丁目1-1,google_maps_name_search
21,right,32555,2000,9,,イオンモール佐賀大和,佐賀県,佐賀市,,,佐賀県佐賀市大和町尼寺3535,google_maps_name_search
11,left,32349,1986,9,,香林坊アトリオ,石川県,金沢市,,,石川県金沢市香林坊1丁目1-1,google_maps_name_search
2,right,32119,1978,3,,エスパル仙台,宮城県,仙台市青葉区,,,宮城県仙台市青葉区中央1丁目1-1,google_maps_name_search
4,right,32063,1996,9,,アゼリアモール,群馬県,館林市,,,群馬県館林市楠町3648-1,google_maps_name_search
5,left,32000,2008,4,,三井アウトレットパーク 入間,埼玉県,入間市,,,埼玉県入間市宮寺3169-1,google_maps_name_search
6,right,32000,2005,9,,ヨドバシAkiba,東京都,千代田区,,,東京都千代田区神田花岡町1-1,google_maps_name_search
12,right,32000,2007,7,,サンストリート浜北,静岡県,浜松市浜名区,,,静岡県浜松市浜名区平口2861,google_maps_name_search
19,left,32000,2025,3,,minamoa (ミナモア),広島県,広島市南区,,,広島県広島市南区松原町2-37,google_maps_name_search
22,right,32000,1973,11,,宮交シティ,宮崎県,宮崎市,,,宮崎県宮崎市大淀4丁目6-28,google_maps_name_search
12,left,31718,1999,4,,イオンモール佐久平,長野県,佐久市,,,長野県佐久市佐久平駅南11-10,google_maps_name_search
21,right,31700,2004,3,,鳥栖プレミアム・アウトレット,佐賀県,鳥栖市,,,佐賀県鳥栖市弥生が丘8丁目1,google_maps_name_search
9,left,31527,2011,4,,ココリア多摩センター,東京都,多摩市,,,東京都多摩市落合1丁目46-1,google_maps_name_search_corrected_municipality
14,right,31454,2007,6,,イオンタウン鈴鹿,三重県,鈴鹿市,,,三重県鈴鹿市庄野羽山4丁目20-1,google_maps_name_search
6,left,31452,2007,5,,イオンタウン館山,千葉県,館山市,,,千葉県館山市八幡545-1,google_maps_name_search
1,left,31234,2003,6,,イオンモール札幌苗穂,北海道,札幌市東区,,,北海道札幌市東区東苗穂2条3丁目1-1,google_maps_name_search
5,right,31000,2010,3,,イオンモール銚子,千葉県,銚子市,,,千葉県銚子市三崎町2丁目2660-1,google_maps_name_search
21,left,31000,1996,3,,ゆめタウン筑紫野,福岡県,筑紫野市,,,福岡県筑紫野市針摺東3丁目3-1,google_maps_name_search
16,left,30800,1997,3,,岸和田カンカンベイサイドモール,大阪府,岸和田市,,,大阪府岸和田市港緑町3-1,google_maps_name_search
12,left,30680,1994,9,,マーゴ,岐阜県,関市,,,岐阜県関市倉知516,google_maps_name_search
6,left,30655,2003,10,,イオンモール津田沼,千葉県,習志野市,,,千葉県習志野市津田沼1丁目23-1,google_maps_name_search
4,left,30600,2009,7,,あみプレミアム・アウトレット,茨城県,稲敷郡阿見町,,,茨城県稲敷郡阿見町よしわら4丁目1-1,google_maps_name_search
19,right,30500,2009,12,,ゆめシティ,山口県,下関市,,,山口県下関市伊倉新町3丁目1-1,google_maps_name_search
3,right,30400,1998,12,,イオンタウン郡山,福島県,郡山市,,,福島県郡山市松木町2-88,google_maps_name_search
6,left,30157,1989,3,,ノア,千葉県,野田市,,,千葉県野田市中根36-1,google_maps_name_search
11,left,30144,2006,8,,イオンタウン金沢示野,石川県,金沢市,,,石川県金沢市戸板西1丁目55,google_maps_name_search
4,left,30000,1997,4,,イオンモール小山,栃木県,小山市,,,栃木県小山市中久喜1467-1,google_maps_name_search
6,left,30000,2006,5,,イオンモール柏,千葉県,柏市,,,千葉県柏市豊町2丁目5-25,google_maps_name_search
15,left,30000,1996,11,,MOMOテラス(モモテラス),京都府,京都市伏見区,,,京都府京都市伏見区桃山町山ノ下32,google_maps_name_search
17,left,29836,2006,7,,ブルメール舞多聞,兵庫県,神戸市垂水区,,,兵庫県神戸市垂水区舞多聞東2丁目1-45,google_maps_name_search
5,right,29831,1999,4,,イオン市川妙典店,千葉県,市川市,,,千葉県市川市妙典5丁目3-1,google_maps_name_search
13,right,29765,2002,9,,パワードーム半田,愛知県,半田市,,,愛知県半田市乙川吉野町9,google_maps_name_search
6,left,29759,2004,7,,モラージュ柏,千葉県,柏市,,,千葉県柏市大山台2丁目3,google_maps_name_search
6,right,29730,2005,10,,牧の原モア,千葉県,印西市,,,千葉県印西市牧の原1丁目3,google_maps_name_search
22,left,29728,1988,10,,トキハ別府店,大分県,別府市,,,大分県別府市北浜2丁目9-1,google_maps_name_search
21,right,29696,1997,10,,イオン大塔ショッピングセンター,長崎県,佐世保市,,,長崎県佐世保市大塔町14-2,google_maps_name_search
17,left,29651,1992,4,,エコール・リラ,兵庫県,神戸市北区,,,兵庫県神戸市北区藤原台中町1丁目2-2,google_maps_name_search
21,left,29603,2013,11,,イオン小郡ショッピングセンター,福岡県,小郡市,,,福岡県小郡市大保110,google_maps_name_search
15,right,29400,1999,7,,イオンモール久御山,京都府,久世郡久御山町,,,京都府久世郡久御山町森南大内156-1,google_maps_name_search_corrected_name_prefecture_municipality
19,right,29380,2005,4,,フジグラン神辺,広島県,福山市,,,広島県福山市神辺町新道上2-10-26,google_maps_name_search
19,right,29300,2022,10,,ゆめモール西条,広島県,東広島市,,,広島県東広島市西条町助実1189-1,google_maps_name_search
4,left,29213,2008,7,,那須ガーデンアウトレット,栃木県,那須塩原市,,,栃木県那須塩原市塩野崎184-7,google_maps_name_search
5,right,29119,2012,11,,アリオ鷲宮,埼玉県,久喜市,,,埼玉県久喜市久本寺谷田7-1,google_maps_name_search_corrected_municipality
8,left,29000,1983,11,,セレオ八王子北館,東京都,八王子市,,,東京都八王子市旭町1-1,google_maps_name_search
11,left,28805,1995,10,,イオン松任店,石川県,白山市,,,石川県白山市平松町102-1,google_maps_name_search
18,left,28757,1989,4,,アステ川西,兵庫県,川西市,,,兵庫県川西市栄町25-1,google_maps_name_search
14,right,28653,1998,10,,イオン四日市尾平ショッピングセンター,三重県,四日市市,,,三重県四日市市尾平町1805,google_maps_name_search
15,left,28600,2014,12,,イオンタウン湖南,滋賀県,湖南市,,,滋賀県湖南市岩根4580,google_maps_name_search
20,left,28433,1989,12,,フジグラン松山,愛媛県,松山市,,,愛媛県松山市宮西1丁目2-1,google_maps_name_search
6,right,28416,1993,9,,イオンモール富津,千葉県,富津市,,,千葉県富津市青木1丁目5-1,google_maps_name_search
17,right,28200,1994,4,,ゆめタウン姫路,兵庫県,姫路市,,,兵庫県姫路市神子岡前3丁目12-17,google_maps_name_search
13,right,28166,1997,6,,イオン豊橋南店,愛知県,豊橋市,,,愛知県豊橋市野依町落合1-12,google_maps_name_search
16,left,28098,2007,7,,icotなかもず(イコットなかもず),大阪府,堺市北区,,,大阪府堺市北区中百舌鳥町3丁428-2,google_maps_name_search
21,left,28040,1994,10,,イオン穂波ショッピングセンター,福岡県,飯塚市,,,福岡県飯塚市枝国長浦666-48,google_maps_name_search
6,right,28000,2000,7,,イクスピアリ,千葉県,浦安市,,,千葉県浦安市舞浜1-4,google_maps_name_search
10,right,28000,2000,10,,イオン新潟西店,新潟県,新潟市西区,,,新潟県新潟市西区小新南2丁目1-10,google_maps_name_search
15,right,28000,2008,3,,ガーデンモール木津川,京都府,木津川市,,,京都府木津川市州見台1丁目1-1,google_maps_name_search
18,left,28000,1988,2,,アリオ加古川,兵庫県,加古川市,,,兵庫県加古川市別府町緑町2,google_maps_name_search_corrected_municipality
22,left,28000,2019,9,,SAKURA MACHI Kumamoto,熊本県,熊本市中央区,,,熊本県熊本市中央区桜町3-10,google_maps_name_search_corrected_prefecture_municipality
16,right,27996,1998,3,,エコール・いずみ,大阪府,和泉市,,,大阪府和泉市いぶき野5丁目1-11,google_maps_name_search
10,right,27892,1979,8,,イオン新潟青山ショッピングセンター,新潟県,新潟市西区,,,新潟県新潟市西区青山2丁目5-1,google_maps_name_search
22,left,27708,1971,10,,あけのアクロスタウン,大分県,大分市,,,大分県大分市明野東1丁目1-1,google_maps_name_search_corrected_name
9,right,27614,1992,11,,新百合ヶ丘エルミロード,神奈川県,川崎市麻生区,,,神奈川県川崎市麻生区上麻生1丁目4-1,google_maps_name_search
6,left,27575,1980,10,,プラーレ松戸,千葉県,松戸市,,,千葉県松戸市松戸1149-1,google_maps_name_search
5,left,27500,2022,10,,ふかや花園プレミアム・アウトレット,埼玉県,深谷市,,,埼玉県深谷市黒田169,google_maps_name_search
6,left,27500,2013,11,,アリオ市原,千葉県,市原市,,,千葉県市原市更級4丁目3-2,google_maps_name_search
21,right,27446,2008,10,,みらい長崎ココウォーク,長崎県,長崎市,,,長崎県長崎市茂里町1-55,google_maps_name_search
17,right,27334,1989,11,,プレンティ,兵庫県,神戸市西区,,,兵庫県神戸市西区糀台5丁目2-3,google_maps_name_search_corrected_prefecture_municipality
14,left,27157,1998,4,,ギャラリエアピタ知立店,愛知県,知立市,,,愛知県知立市長篠町大山18-1,google_maps_name_search
10,left,27133,2013,9,,ニトリモール相模原,神奈川県,相模原市南区,,,神奈川県相模原市南区大野台6丁目1-1,google_maps_name_search_corrected_prefecture_municipality
10,left,27000,1993,8,,イオン相模原ショッピングセンター,神奈川県,相模原市南区,,,神奈川県相模原市南区古淵2丁目10-1,google_maps_name_search_corrected_municipality
14,left,27000,2014,3,,ヴェルサウォーク西尾,愛知県,西尾市,,,愛知県西尾市高畠町3丁目23-9,google_maps_name_search_corrected_prefecture_municipality
2,right,26614,2008,3,,イオンタウン仙台泉大沢,宮城県,仙台市泉区,,,宮城県仙台市泉区大沢1丁目5-1,google_maps_name_search
15,left,26608,1998,7,,イオン京都洛南ショッピングセンター,京都府,京都市南区,,,京都府京都市南区吉祥院御池町31,google_maps_name_search
16,right,26590,1990,4,,ビオルネ,大阪府,枚方市,,,大阪府枚方市岡本町7-1,google_maps_name_search
22,left,26570,1998,5,,ゆめタウン中津,大分県,中津市,,,大分県中津市蛭子町3丁目99,google_maps_name_search
9,left,26500,2020,6,,三井アウトレットパーク 横浜ベイサイド,神奈川県,横浜市金沢区,,,神奈川県横浜市金沢区白帆5-2,google_maps_name_search
5,right,26474,2006,10,,フレスポ稲毛,千葉県,千葉市稲毛区,,,千葉県千葉市稲毛区長沼原町731-17,google_maps_name_search
9,right,26398,1958,12,,アトレ川崎,神奈川県,川崎市川崎区,,,神奈川県川崎市川崎区駅前本町26-1,google_maps_name_search
18,left,26361,1995,11,,エコール・マミ,奈良県,北葛城郡広陵町,,,奈良県北葛城郡広陵町馬見中4丁目1,google_maps_name_search_corrected_prefecture_municipality
7,right,26335,1994,10,,恵比寿ガーデンプレイス,東京都,渋谷区,,,東京都渋谷区恵比寿4丁目20,google_maps_name_search
10,left,26185,1997,10,,横須賀モアーズシティ,神奈川県,横須賀市,,,神奈川県横須賀市若松町2丁目30,google_maps_name_search
23,left,26046,2004,5,,イオン南風原ショッピングセンター,沖縄県,島尻郡南風原町,,,沖縄県島尻郡南風原町宮平264,google_maps_name_search
4,right,26000,2005,11,,アリオ川口,埼玉県,川口市,,,埼玉県川口市並木元町1-79,google_maps_name_search
11,left,26000,2006,11,,金沢フォーラス,石川県,金沢市,,,石川県金沢市堀川新町3-1,google_maps_name_search
12,left,25909,2006,11,,アル・プラザ鶴見,岐阜県,大垣市,,,岐阜県大垣市鶴見町641-2,google_maps_name_search
8,left,25800,1999,4,,グランデュオ立川,東京都,立川市,,,東京都立川市柴崎町3丁目2-1,google_maps_name_search
3,right,25613,2001,1,,白河モール,福島県,白河市,,,福島県白河市老久保28,google_maps_name_search_tenant_same_site
19,left,25508,2004,9,,ゆめタウン呉,広島県,呉市,,,広島県呉市宝町5-10,google_maps_name_search
